price,status,area,rate_per_sqft,property_type,locality,builder_name,rera_approval,bhk_count,society,company_name,flat_type
43900000.0,under construction,2440,18000,4 BHK Apartment in Puri Diplomatic Residences,Sector 111,Arihant dream homes,True,4, Puri Diplomatic Residences,Puri,apartment
42800000.0,under construction,2380,18000,3 BHK Apartment in Puri Diplomatic Residences,Sector 111,Arihant dream homes,True,3, Puri Diplomatic Residences,Puri,apartment
25600000.0,ready to move,1811,14184,3 BHK Apartment in BPTP Terra,Sector 37D,Sam Realtors,False,3, BPTP Terra,BPTP,apartment
21500000.0,under construction,1611,13400,3 BHK Independent Floor in Trehan Luxury Floors 71,Sector 71,Sam Realtors,True,3, Trehan Luxury Floors 71,Trehan,floor
31000000.0,ready to move,2191,14184,4 BHK Apartment in BPTP Terra,Sector 37D,Sam Realtors,False,4, BPTP Terra,BPTP,apartment
41000000.0,under construction,2282,18000,3 BHK Apartment in Puri Diplomatic Residences,Sector 111,Neer Me Consultant,True,3, Puri Diplomatic Residences,Puri,apartment
43900000.0,under construction,2440,18000,4 BHK Apartment in Puri Diplomatic Residences,Sector 111,home,True,4, Puri Diplomatic Residences,Puri,apartment
42800000.0,under construction,2380,18000,3 BHK Apartment in Puri Diplomatic Residences,Sector 111,Property In Gurgaon,True,3, Puri Diplomatic Residences,Puri,apartment
157400000.0,under construction,3684,42735,4 BHK Apartment in Tulip Monsella,Sector 53,properties for sale in Gurgaon,True,4, Tulip Monsella,Tulip,apartment
120500000.0,under construction,2822,42749,4 BHK Apartment in Tulip Monsella,Sector 53,Khatri properties solution,True,4, Tulip Monsella,Tulip,apartment
95200000.0,under construction,2229,42734,4 BHK Apartment in Tulip Monsella,Sector 53,Khatri properties solution,True,4, Tulip Monsella,Tulip,apartment
19900000.0,ready to move,1410,14184,2 BHK Apartment in BPTP Terra,Sector 37D,The Asset Corporation,False,2, BPTP Terra,BPTP,apartment
31000000.0,ready to move,2191,14184,4 BHK Apartment in BPTP Terra,Sector 37D,The Asset Corporation,False,4, BPTP Terra,BPTP,apartment
26600000.0,ready to move,1877,14184,3 BHK Apartment in BPTP Terra,Sector 37D,The Asset Corporation,False,3, BPTP Terra,BPTP,apartment
26400000.0,under construction,2350,11250,3 BHK Apartment in Navraj The Antalya,Sector 37D,Property Milegi,True,3, Navraj The Antalya,Navraj,apartment
26800000.0,under construction,2390,11250,4 BHK Apartment in Navraj The Antalya,Sector 37D,Property Milegi,True,4, Navraj The Antalya,Navraj,apartment
25299999.999999996,under construction,2250,11250,3 BHK Apartment in Navraj The Antalya,Sector 37D,Property Milegi,True,3, Navraj The Antalya,Navraj,apartment
28700000.0,under construction,2553,11250,4 BHK Apartment in Navraj The Antalya,Sector 37D,True blue Advisers,True,4, Navraj The Antalya,Navraj,apartment
28600000.0,under construction,2550,11250,4 BHK Apartment in Navraj The Antalya,Sector 37D,True blue Advisers,True,4, Navraj The Antalya,Navraj,apartment
23200000.0,under construction,2071,11250,3 BHK Apartment in Navraj The Antalya,Sector 37D,True blue Advisers,True,3, Navraj The Antalya,Navraj,apartment
27200000.000000004,ready to move,2180,12514,4 BHK Apartment in Shapoorji Pallonji JoyVille,Sector 102,True blue Advisers,False,4, Shapoorji Pallonji JoyVille,Shapoorji,apartment
15200000.0,ready to move,1215,12514,2 BHK Apartment in Shapoorji Pallonji JoyVille,Sector 102,True blue Advisers,False,2, Shapoorji Pallonji JoyVille,Shapoorji,apartment
67500000.0,under construction,3000,22500,4 BHK Apartment in M3M Mansion,Sector 113,home,True,4, M3M Mansion,M3M,apartment
51200000.0,under construction,2350,21825,3 BHK Apartment in M3M Mansion,Sector 113,properties for sale in Gurgaon,True,3, M3M Mansion,M3M,apartment
67500000.0,under construction,3000,22500,4 BHK Apartment in M3M Mansion,Sector 113,Direct Deals,True,4, M3M Mansion,M3M,apartment
51200000.0,under construction,2350,21825,3 BHK Apartment in M3M Mansion,Sector 113,Direct Deals,True,3, M3M Mansion,M3M,apartment
70300000.0,under construction,3125,22500,4 BHK Apartment in M3M Mansion,Sector 113,Direct Deals,True,4, M3M Mansion,M3M,apartment
14400000.0,under construction,1440,10000,3 BHK Apartment in Signature Global Park 1,Sector 36 Sohna,Direct Deals,True,3, Signature Global Park 1,Signature,apartment
14300000.0,under construction,1439,10000,3 BHK Apartment in Signature Global Park 1,Sector 36 Sohna,Direct Deals,True,3, Signature Global Park 1,Signature,apartment
12100000.0,under construction,1210,10000,3 BHK Apartment in Signature Global Park 1,Sector 36 Sohna,Direct Deals,True,3, Signature Global Park 1,Signature,apartment
10800000.0,under construction,1081,10000,3 BHK Apartment in Signature Global Park 1,Sector 36 Sohna,New Gurgaon Property Hub,True,3, Signature Global Park 1,Signature,apartment
63500000.0,under construction,3850,16500,4 BHK Apartment in Ganga Nandaka,Sector 84,New Gurgaon Property Hub,True,4, Ganga Nandaka,Ganga,apartment
10200000.0,under construction,1020,10000,2 BHK Apartment in Signature Global Park 1,Sector 36 Sohna,New Gurgaon Property Hub,True,2, Signature Global Park 1,Signature,apartment
50300000.0,under construction,3051,16500,3 BHK Apartment in Ganga Nandaka,Sector 84,New Gurgaon Property Hub,True,3, Ganga Nandaka,Ganga,apartment
7450000.0,under construction,745,10000,2 BHK Apartment in Signature Global Park 1,Sector 36 Sohna,New Gurgaon Property Hub,True,2, Signature Global Park 1,Signature,apartment
22599999.999999996,ready to move,1423,15933,3 BHK Apartment in Smart Smart World Gems,Sector 89,New Gurgaon Property Hub,False,3, Smart Smart World Gems,Smart,apartment
17500000.0,ready to move,1103,15933,2 BHK Apartment in Smart Smart World Gems,Sector 89,New Gurgaon Property Hub,False,2, Smart Smart World Gems,Smart,apartment
17000000.0,ready to move,1067,15933,2 BHK Apartment in Smart Smart World Gems,Sector 89,New Gurgaon Property Hub,False,2, Smart Smart World Gems,Smart,apartment
28400000.0,under construction,2037,13983,3 BHK Apartment in Aviana Chintamani,Sector 103,New Gurgaon Property Hub,True,3, Aviana Ch,Aviana,apartment
32900000.0,under construction,2355,13982,3 BHK Apartment in Aviana Chintamani,Sector 103,New Gurgaon Property Hub,True,3, Aviana Ch,Aviana,apartment
88000000.0,ready to move,4000,22000,3 BHK Apartment in M3M Golf Estate,Sector 65,Property In Gurgaon,False,3, M3M Golf Estate,M3M,apartment
112200000.0,ready to move,5100,22000,4 BHK Apartment in M3M Golf Estate,Sector 65,properties for sale in Gurgaon,False,4, M3M Golf Estate,M3M,apartment
253100000.0,ready to move,11505,22000,5 BHK Apartment in M3M Golf Estate,Sector 65,The Assetree,False,5, M3M Golf Estate,M3M,apartment
80600000.0,ready to move,3665,22000,3 BHK Apartment in M3M Golf Estate,Sector 65,The Assetree,False,3, M3M Golf Estate,M3M,apartment
71300000.0,ready to move,3243,22000,3 BHK Apartment in M3M Golf Estate,Sector 65,The Assetree,False,3, M3M Golf Estate,M3M,apartment
297000000.0,ready to move,13500,22000,5 BHK Apartment in M3M Golf Estate,Sector 65,The Assetree,False,5, M3M Golf Estate,M3M,apartment
84500000.0,ready to move,3844,22000,3 BHK Apartment in M3M Golf Estate,Sector 65,The Assetree,False,3, M3M Golf Estate,M3M,apartment
85500000.0,ready to move,3888,22000,3 BHK Apartment in M3M Golf Estate,Sector 65,The Assetree,False,3, M3M Golf Estate,M3M,apartment
85500000.0,ready to move,3887,22000,3 BHK Apartment in M3M Golf Estate,Sector 65,The Assetree,False,3, M3M Golf Estate,M3M,apartment
73500000.0,ready to move,3344,22000,3 BHK Apartment in M3M Golf Estate,Sector 65,The Assetree,False,3, M3M Golf Estate,M3M,apartment
172700000.0,ready to move,7851,22000,5 BHK Apartment in M3M Golf Estate,Sector 65,The Assetree,False,5, M3M Golf Estate,M3M,apartment
114600000.00000001,ready to move,5210,22000,4 BHK Apartment in M3M Golf Estate,Sector 65,The Assetree,False,4, M3M Golf Estate,M3M,apartment
68800000.0,ready to move,3129,22000,3 BHK Apartment in M3M Golf Estate,Sector 65,The Assetree,False,3, M3M Golf Estate,M3M,apartment
80300000.0,ready to move,3652,22000,3 BHK Apartment in M3M Golf Estate,Sector 65,The Assetree,False,3, M3M Golf Estate,M3M,apartment
106500000.0,ready to move,4845,22000,4 BHK Apartment in M3M Golf Estate,Sector 65,The Assetree,False,4, M3M Golf Estate,M3M,apartment
106600000.0,ready to move,4847,22000,4 BHK Apartment in M3M Golf Estate,Sector 65,The Assetree,False,4, M3M Golf Estate,M3M,apartment
68400000.0,ready to move,3112,22000,3 BHK Apartment in M3M Golf Estate,Sector 65,The Assetree,False,3, M3M Golf Estate,M3M,apartment
68500000.0,ready to move,3114,22000,3 BHK Apartment in M3M Golf Estate,Sector 65,The Assetree,False,3, M3M Golf Estate,M3M,apartment
68500000.0,ready to move,3117,22000,3 BHK Apartment in M3M Golf Estate,Sector 65,The Assetree,False,3, M3M Golf Estate,M3M,apartment
80300000.0,ready to move,3652,22000,3 BHK Apartment in M3M Golf Estate,Sector 65,home,False,3, M3M Golf Estate,M3M,apartment
106500000.0,ready to move,4845,22000,4 BHK Apartment in M3M Golf Estate,Sector 65,Property In Gurgaon,False,4, M3M Golf Estate,M3M,apartment
106600000.0,ready to move,4847,22000,4 BHK Apartment in M3M Golf Estate,Sector 65,properties for sale in Gurgaon,False,4, M3M Golf Estate,M3M,apartment
141900000.0,ready to move,6450,22000,5 BHK Apartment in M3M Golf Estate,Sector 65,The Assetree,False,5, M3M Golf Estate,M3M,apartment
105200000.0,ready to move,4785,22000,4 BHK Apartment in M3M Golf Estate,Sector 65,The Assetree,False,4, M3M Golf Estate,M3M,apartment
139700000.0,ready to move,6351,22000,5 BHK Apartment in M3M Golf Estate,Sector 65,The Assetree,False,5, M3M Golf Estate,M3M,apartment
246900000.0,ready to move,11224,22000,5 BHK Apartment in M3M Golf Estate,Sector 65,The Assetree,False,5, M3M Golf Estate,M3M,apartment
293500000.0,ready to move,13343,21999,5 BHK Apartment in M3M Golf Estate,Sector 65,The Assetree,False,5, M3M Golf Estate,M3M,apartment
109800000.0,ready to move,4992,22000,4 BHK Apartment in M3M Golf Estate,Sector 65,The Assetree,False,4, M3M Golf Estate,M3M,apartment
81400000.0,ready to move,3702,22000,3 BHK Apartment in M3M Golf Estate,Sector 65,The Assetree,False,3, M3M Golf Estate,M3M,apartment
81500000.0,ready to move,3705,22000,3 BHK Apartment in M3M Golf Estate,Sector 65,The Assetree,False,3, M3M Golf Estate,M3M,apartment
198000000.0,ready to move,9000,22000,5 BHK Apartment in M3M Golf Estate,Sector 65,The Assetree,False,5, M3M Golf Estate,M3M,apartment
70400000.0,ready to move,3203,22000,3 BHK Apartment in M3M Golf Estate,Sector 65,The Assetree,False,3, M3M Golf Estate,M3M,apartment
98500000.0,ready to move,4480,22000,4 BHK Apartment in M3M Golf Estate,Sector 65,The Assetree,False,4, M3M Golf Estate,M3M,apartment
96000000.0,ready to move,4366,22000,4 BHK Apartment in M3M Golf Estate,Sector 65,The Assetree,False,4, M3M Golf Estate,M3M,apartment
88300000.0,ready to move,4015,22000,3 BHK Apartment in M3M Golf Estate,Sector 65,The Assetree,False,3, M3M Golf Estate,M3M,apartment
76300000.0,ready to move,3469,22000,3 BHK Apartment in M3M Golf Estate,Sector 65,The Assetree,False,3, M3M Golf Estate,M3M,apartment
46200000.0,under construction,2800,16500,3 BHK Apartment in Ganga Nandaka,Sector 84,home,True,3, Ganga Nandaka,Ganga,apartment
65500000.0,under construction,1751,37407,4 BHK Apartment in Godrej Aristocrat,Sector 49,Bharat hotels infrastructure,True,4, Godrej Aristocrat,Godrej,apartment
33600000.0,under construction,968,34746,3 BHK Apartment in Godrej Aristocrat,Sector 49,Bharat hotels infrastructure,True,3, Godrej Aristocrat,Godrej,apartment
38400000.0,under construction,1109,34625,3 BHK Apartment in Godrej Aristocrat,Sector 49,Bharat hotels infrastructure,True,3, Godrej Aristocrat,Godrej,apartment
37800000.0,under construction,1091,34678,3 BHK Apartment in Godrej Aristocrat,Sector 49,Bharat hotels infrastructure,True,3, Godrej Aristocrat,Godrej,apartment
31200000.0,under construction,2400,13000,3 BHK Apartment in Signature Global Deluxe DXP,Sector 37D,Bharat hotels infrastructure,True,3, Signature Global Deluxe DXP,Signature,apartment
63700000.0,under construction,5450,11700,4 BHK Apartment in Kashish Manor One,Sector 111,Ankit Rana,True,4, Kashish Manor One,Kashish,apartment
20000000.0,under construction,1715,11700,2 BHK Apartment in Kashish Manor One,Sector 111,Ankit Rana,True,2, Kashish Manor One,Kashish,apartment
27200000.000000004,under construction,2325,11700,3 BHK Apartment in Kashish Manor One,Sector 111,Ankit Rana,True,3, Kashish Manor One,Kashish,apartment
17000000.0,under construction,1455,11700,2 BHK Apartment in Kashish Manor One,Sector 111,Neeraj Co,True,2, Kashish Manor One,Kashish,apartment
28400000.0,under construction,2037,13983,3 BHK Apartment in Aviana Chintamani,Sector 103,Neeraj Co,True,3, Aviana Ch,Aviana,apartment
32900000.0,under construction,2355,13982,3 BHK Apartment in Aviana Chintamani,Sector 103,Neeraj Co,True,3, Aviana Ch,Aviana,apartment
67500000.0,under construction,3000,22500,4 BHK Apartment in M3M Mansion,Sector 113,Property In Gurgaon,True,4, M3M Mansion,M3M,apartment
64300000.0,under construction,3577,18000,4 BHK Apartment in DLF Privana,Sector 77,Direct Deals,True,4, DLF Privana,DLF,apartment
31200000.0,under construction,2400,13000,3 BHK Apartment in Signature Global Deluxe DXP,Sector 37D,Direct Deals,True,3, Signature Global Deluxe DXP,Signature,apartment
36400000.0,under construction,2800,13000,4 BHK Apartment in Signature Global Deluxe DXP,Sector 37D,Direct Deals,True,4, Signature Global Deluxe DXP,Signature,apartment
28600000.0,under construction,2200,13000,3 BHK Apartment in Signature Global Deluxe DXP,Sector 37D,Sunrise Property Consultants,True,3, Signature Global Deluxe DXP,Signature,apartment
37600000.0,under construction,2283,16500,5 BHK Apartment in Elan The Presidential,Sector 106,Shri Shyam Estate,True,5, Elan The Presidential,Elan,apartment
28000000.0,under construction,1702,16500,4 BHK Apartment in Elan The Presidential,Sector 106,Shri Shyam Estate,True,4, Elan The Presidential,Elan,apartment
42900000.0,under construction,2600,16500,3 BHK Apartment in Elan The Presidential,Sector 106,Shri Shyam Estate,True,3, Elan The Presidential,Elan,apartment
22000000.0,under construction,1545,14250,3 BHK Apartment in Ashiana Amarah Phase 2,Sector 93,ESTATEX LANDBASE PRIVATE LIMITED,True,3, Ashiana Amarah Phase 2,Ashiana,apartment
26200000.0,under construction,1845,14250,3 BHK Apartment in Ashiana Amarah Phase 2,Sector 93,ESTATEX LANDBASE PRIVATE LIMITED,True,3, Ashiana Amarah Phase 2,Ashiana,apartment
26400000.0,under construction,2350,11250,3 BHK Apartment in Navraj The Antalya,Sector 37D,ESTATEX LANDBASE PRIVATE LIMITED,True,3, Navraj The Antalya,Navraj,apartment
26400000.0,under construction,2350,11250,3 BHK Apartment in Navraj The Antalya,Sector 37D,First option Estate,True,3, Navraj The Antalya,Navraj,apartment
26800000.0,under construction,2390,11250,4 BHK Apartment in Navraj The Antalya,Sector 37D,First option Estate,True,4, Navraj The Antalya,Navraj,apartment
26800000.0,under construction,2390,11250,4 BHK Apartment in Navraj The Antalya,Sector 37D,home,True,4, Navraj The Antalya,Navraj,apartment
26400000.0,under construction,2350,11250,3 BHK Apartment in Navraj The Antalya,Sector 37D,Property In Gurgaon,True,3, Navraj The Antalya,Navraj,apartment
26400000.0,under construction,2350,11250,3 BHK Apartment in Navraj The Antalya,Sector 37D,properties for sale in Gurgaon,True,3, Navraj The Antalya,Navraj,apartment
25299999.999999996,under construction,2250,11250,3 BHK Apartment in Navraj The Antalya,Sector 37D,OXYHOM REALTY PRIVATE LIMITED,True,3, Navraj The Antalya,Navraj,apartment
28700000.0,under construction,2553,11250,4 BHK Apartment in Navraj The Antalya,Sector 37D,OXYHOM REALTY PRIVATE LIMITED,True,4, Navraj The Antalya,Navraj,apartment
28600000.0,under construction,2550,11250,4 BHK Apartment in Navraj The Antalya,Sector 37D,OXYHOM REALTY PRIVATE LIMITED,True,4, Navraj The Antalya,Navraj,apartment
23200000.0,under construction,2071,11250,3 BHK Apartment in Navraj The Antalya,Sector 37D,OXYHOM REALTY PRIVATE LIMITED,True,3, Navraj The Antalya,Navraj,apartment
49400000.00000001,under construction,2150,23000,3 BHK Apartment in Silverglades Hightown Residences,Sector 28,OXYHOM REALTY PRIVATE LIMITED,True,3, Silverglades Hightown Residences,Silverglades,apartment
57500000.0,under construction,2500,23000,3 BHK Apartment in Silverglades Hightown Residences,Sector 28,OXYHOM REALTY PRIVATE LIMITED,True,3, Silverglades Hightown Residences,Silverglades,apartment
75900000.0,under construction,3300,23000,4 BHK Apartment in Silverglades Hightown Residences,Sector 28,OXYHOM REALTY PRIVATE LIMITED,True,4, Silverglades Hightown Residences,Silverglades,apartment
84700000.0,ready to move,3850,22000,3 BHK Apartment in M3M Golf Estate,Sector 65,home,False,3, M3M Golf Estate,M3M,apartment
114800000.0,ready to move,5219,22000,4 BHK Apartment in M3M Golf Estate,Sector 65,Property In Gurgaon,False,4, M3M Golf Estate,M3M,apartment
83500000.0,ready to move,3799,22000,3 BHK Apartment in M3M Golf Estate,Sector 65,properties for sale in Gurgaon,False,3, M3M Golf Estate,M3M,apartment
297000000.0,ready to move,13500,22000,5 BHK Apartment in M3M Golf Estate,Sector 65,Mayank Prakash Gupta,False,5, M3M Golf Estate,M3M,apartment
71300000.0,ready to move,3243,22000,3 BHK Apartment in M3M Golf Estate,Sector 65,Mayank Prakash Gupta,False,3, M3M Golf Estate,M3M,apartment
80600000.0,ready to move,3665,22000,3 BHK Apartment in M3M Golf Estate,Sector 65,Mayank Prakash Gupta,False,3, M3M Golf Estate,M3M,apartment
